mhz,phi,theta,gain_total,gain_horiz,gain_vert,gain_rhcp,gain_lhcp
30.000000,199.9999999898906,73.999999996259504,1.8363901153325175,-1998.1636098846675,1.8363901153325175,-1.1739098413072946,-1.1739098413072946
30.000000,199.9999999898906,74.999999996208956,1.8845181774798145,-1998.1154818225202,1.8845181774798145,-1.1257817791599976,-1.1257817791599976
30.000000,199.9999999898906,75.999999996158394,1.928679812512798,-1998.0713201874871,1.928679812512798,-1.0816201441270141,-1.0816201441270141
30.000000,199.9999999898906,76.999999996107846,1.9688850132147218,-1998.0311149867853,1.9688850132147218,-1.0414149434250903,-1.0414149434250903
30.000000,199.9999999898906,77.999999996057298,2.0051430075787069,-1997.9948569924213,2.0051430075787069,-1.0051569490611052,-1.0051569490611052
30.000000,199.9999999898906,78.99999999600675,2.0374623349954408,-1997.9625376650044,2.0374623349954408,-0.97283762164437126,-0.97283762164437126
30.000000,199.9999999898906,79.999999995956202,2.0658509154098921,-1997.9341490845902,2.0658509154098921,-0.94444904122992002,-0.94444904122992002
30.000000,199.9999999898906,80.99999999590564,2.0903161117744702,-1997.9096838882256,2.0903161117744702,-0.9199838448653419,-0.9199838448653419
30.000000,199.9999999898906,81.999999995855092,2.1108647860901,-1997.8891352139099,2.1108647860901,-0.89943517054971212,-0.89943517054971212
30.000000,199.9999999898906,82.999999995804544,2.1275033492929181,-1997.872496650707,2.1275033492929181,-0.88279660734689402,-0.88279660734689402
30.000000,199.9999999898906,83.999999995753996,2.1402378052133133,-1997.8597621947868,2.1402378052133133,-0.87006215142649879,-0.87006215142649879
30.000000,199.9999999898906,84.999999995703433,2.1490737888050218,-1997.850926211195,2.1490737888050218,-0.86122616783479033,-0.86122616783479033
30.000000,199.9999999898906,85.999999995652885,2.154016598814648,-1997.8459834011853,2.154016598814648,-0.85628335782516407,-0.85628335782516407
30.000000,199.9999999898906,86.999999995602337,2.1550712250363242,-1997.8449287749636,2.1550712250363242,-0.85522873160348789,-0.85522873160348789
30.000000,199.9999999898906,87.999999995551789,2.1522423702717224,-1997.8477576297282,2.1522423702717224,-0.85805758636808971,-0.85805758636808971
30.000000,199.9999999898906,88.999999995501241,2.1455344670922445,-1997.8544655329079,2.1455344670922445,-0.8647654895475676,-0.8647654895475676
30.000000,199.9999999898906,89.999999995450679,2.1349516894776119,-1997.8650483105223,2.1349516894776119,-0.87534826716220016,-0.87534826716220016
30.000000,204.99999998963787,0,-999.99000000000001,-2999.9899999999998,-999.99000000000001,-1003.0002999566398,-1003.0002999566398
30.000000,204.99999998963787,0.99999999994945232,-34.383566057366146,-2034.3835660573661,-34.383566057366146,-37.393866014005958,-37.393866014005958
30.000000,204.99999998963787,1.9999999998989046,-28.362661395492509,-2028.3626613954925,-28.362661395492509,-31.372961352132322,-31.372961352132322
30.000000,204.99999998963787,2.9999999998483573,-24.840331284217825,-2024.8403312842179,-24.840331284217825,-27.850631240857638,-27.850631240857638
30.000000,204.99999998963787,3.9999999997978093,-22.34085591141627,-2022.3408559114164,-22.34085591141627,-25.351155868056082,-25.351155868056082
30.000000,204.99999998963787,4.9999999997472617,-20.401765549389907,-2020.4017655493899,-20.401765549389907,-23.41206550602972,-23.41206550602972
30.000000,204.99999998963787,5.9999999996967137,-18.817069082494438,-2018.8170690824945,-18.817069082494438,-21.827369039134251,-21.827369039134251
30.000000,204.99999998963787,6.9999999996461657,-17.476890071804608,-2017.4768900718045,-17.476890071804608,-20.48719002844442,-20.48719002844442
30.000000,204.99999998963787,7.9999999995956186,-16.315647752827982,-2016.315647752828,-16.315647752827982,-19.325947709467794,-19.325947709467794
30.000000,204.99999998963787,8.9999999995450715,-15.291046994024061,-2015.2910469940241,-15.291046994024061,-18.301346950663874,-18.301346950663874
30.000000,204.99999998963787,9.9999999994945235,-14.374214872112475,-2014.3742148721126,-14.374214872112475,-17.384514828752287,-17.384514828752287
30.000000,204.99999998963787,10.999999999443975,-13.544563461584143,-2013.5445634615842,-13.544563461584143,-16.554863418223956,-16.554863418223956
30.000000,204.99999998963787,11.999999999393427,-12.786897391854431,-2012.7868973918544,-12.786897391854431,-15.797197348494244,-15.797197348494244
30.000000,204.99999998963787,12.999999999342879,-12.089683140982467,-2012.0896831409825,-12.089683140982467,-15.09998309762228,-15.09998309762228
30.000000,204.99999998963787,13.999999999292331,-11.443961532122653,-2011.4439615321226,-11.443961532122653,-14.454261488762466,-14.454261488762466
30.000000,204.99999998963787,14.999999999241785,-10.842636318685297,-2010.8426363186852,-10.842636318685297,-13.85293627532511,-13.85293627532511
30.000000,204.99999998963787,15.999999999191237,-10.279992824813791,-2010.2799928248137,-10.279992824813791,-13.290292781453603,-13.290292781453603
30.000000,204.99999998963787,16.999999999140691,-9.7513627599945565,-2009.7513627599947,-9.7513627599945565,-12.761662716634369,-12.761662716634369
30.000000,204.99999998963787,17.999999999090143,-9.2528849728933373,-2009.2528849728933,-9.2528849728933373,-12.26318492953315,-12.26318492953315
30.000000,204.99999998963787,18.999999999039595,-8.7813309640903192,-2008.7813309640903,-8.7813309640903192,-11.791630920730132,-11.791630920730132
30.000000,204.99999998963787,19.999999998989047,-8.3339751947745597,-2008.3339751947747,-8.3339751947745597,-11.344275151414372,-11.344275151414372
30.000000,204.99999998963787,20.999999998938499,-7.9084970583907399,-2007.9084970583908,-7.9084970583907399,-10.918797015030552,-10.918797015030552
30.000000,204.99999998963787,21.999999998887951,-7.5029056656199984,-2007.5029056656199,-7.5029056656199984,-10.513205622259811,-10.513205622259811
30.000000,204.99999998963787,22.999999998837403,-7.1154813506869585,-2007.1154813506869,-7.1154813506869585,-10.12578130732677,-10.12578130732677
30.000000,204.99999998963787,23.999999998786855,-6.7447296242718018,-2006.7447296242717,-6.7447296242718018,-9.7550295809116143,-9.7550295809116143
30.000000,204.99999998963787,24.999999998736307,-6.3893445212932418,-2006.3893445212932,-6.3893445212932418,-9.3996444779330535,-9.3996444779330535
30.000000,204.99999998963787,25.999999998685759,-6.0481791306006558,-2006.0481791306006,-6.0481791306006558,-9.0584790872404675,-9.0584790872404675
30.000000,204.99999998963787,26.999999998635211,-5.7202216788485218,-2005.7202216788485,-5.7202216788485218,-8.7305216354883335,-8.7305216354883335
30.000000,204.99999998963787,27.999999998584663,-5.4045759556107056,-2005.4045759556107,-5.4045759556107056,-8.4148759122505172,-8.4148759122505172
30.000000,204.99999998963787,28.999999998534115,-5.1004451650186269,-2005.1004451650185,-5.1004451650186269,-8.1107451216584394,-8.1107451216584394
30.000000,204.99999998963787,29.99999999848357,-4.8071185064765674,-2004.8071185064766,-4.8071185064765674,-7.817418463116379,-7.817418463116379
30.000000,204.99999998963787,30.999999998433026,-4.5239599472338989,-2004.5239599472338,-4.5239599472338989,-7.5342599038737106,-7.5342599038737106
30.000000,204.99999998963787,31.999999998382481,-4.2503987690913263,-2004.2503987690914,-4.2503987690913263,-7.2606987257311388,-7.2606987257311388
30.000000,204.99999998963787,32.999999998331937,-3.9859215615762897,-2003.9859215615763,-3.9859215615762897,-6.9962215182161014,-6.9962215182161014
30.000000,204.99999998963787,33.999999998281389,-3.7300654024562903,-2003.7300654024564,-3.7300654024562903,-6.7403653590961028,-6.7403653590961028
30.000000,204.99999998963787,34.999999998230848,-3.4824120190889758,-2003.482412019089,-3.4824120190889758,-6.4927119757287883,-6.4927119757287883
30.000000,204.99999998963787,35.9999999981803,-3.2425827648678611,-2003.2425827648678,-3.2425827648678611,-6.2528827215076728,-6.2528827215076728
30.000000,204.99999998963787,36.999999998129759,-3.0102342768427754,-2003.0102342768428,-3.0102342768427754,-6.0205342334825875,-6.0205342334825875
30.000000,204.99999998963787,37.999999998079211,-2.7850547056206358,-2002.7850547056207,-2.7850547056206358,-5.7953546622604479,-5.7953546622604479
30.000000,204.99999998963787,38.99999999802867,-2.5667604284744745,-2002.5667604284745,-2.5667604284744745,-5.5770603851142866,-5.5770603851142866
30.000000,204.99999998963787,39.999999997978122,-2.3550931723934374,-2002.3550931723935,-2.3550931723934374,-5.3653931290332491,-5.3653931290332491
30.000000,204.99999998963787,40.999999997927581,-2.1498174864865103,-2002.1498174864864,-2.1498174864865103,-5.1601174431263228,-5.1601174431263228
30.000000,204.99999998963787,41.999999997877033,-1.9507185133866456,-2001.9507185133866,-1.9507185133866456,-4.9610184700264579,-4.9610184700264579
30.000000,204.99999998963787,42.999999997826492,-1.7576000176076423,-2001.7576000176077,-1.7576000176076423,-4.7678999742474542,-4.7678999742474542
30.000000,204.99999998963787,43.999999997775944,-1.5702826355829975,-2001.570282635583,-1.5702826355829975,-4.5805825922228092,-4.5805825922228092
30.000000,204.99999998963787,44.999999997725396,-1.3886023176730553,-2001.3886023176731,-1.3886023176730553,-4.3989022743128672,-4.3989022743128672
30.000000,204.99999998963787,45.999999997674855,-1.2124089370062154,-2001.2124089370061,-1.2124089370062154,-4.2227088936460273,-4.2227088936460273
30.000000,204.99999998963787,46.999999997624307,-1.0415650438098734,-2001.0415650438099,-1.0415650438098734,-4.0518650004496859,-4.0518650004496859
30.000000,204.99999998963787,47.999999997573767,-0.87594474703838943,-2000.8759447470384,-0.87594474703838943,-3.8862447036782015,-3.8862447036782015
30.000000,204.99999998963787,48.999999997523219,-0.71543270773595924,-2000.715432707736,-0.71543270773595924,-3.7257326643757711,-3.7257326643757711
30.000000,204.99999998963787,49.999999997472678,-0.55992323077701822,-2000.559923230777,-0.55992323077701822,-3.5702231874168304,-3.5702231874168304
30.000000,204.99999998963787,50.99999999742213,-0.40931944348230337,-2000.4093194434822,-0.40931944348230337,-3.4196194001221154,-3.4196194001221154
30.000000,204.99999998963787,51.999999997371589,-0.26353255117485674,-2000.2635325511749,-0.26353255117485674,-3.2738325078146691,-3.2738325078146691
30.000000,204.99999998963787,52.999999997321041,-0.1224811610678664,-2000.1224811610678,-0.1224811610678664,-3.1327811177076783,-3.1327811177076783
30.000000,204.99999998963787,53.9999999972705,0.013909332995200356,-1999.9860906670049,0.013909332995200356,-2.9963906236446118,-2.9963906236446118
30.000000,204.99999998963787,54.999999997219952,0.14570731146507562,-1999.854292688535,0.14570731146507562,-2.8645926451747363,-2.8645926451747363
30.000000,204.99999998963787,55.999999997169411,0.27297544136892304,-1999.727024558631,0.27297544136892304,-2.7373245152708892,-2.7373245152708892
30.000000,204.99999998963787,56.999999997118863,0.3957711449366183,-1999.6042288550634,0.3957711449366183,-2.614528811703194,-2.614528811703194
30.000000,204.99999998963787,57.999999997068315,0.51414702894883668,-1999.4858529710511,0.51414702894883668,-2.4961529276909755,-2.4961529276909755
30.000000,204.99999998963787,58.999999997017767,0.62815127865962639,-1999.3718487213405,0.62815127865962639,-2.3821486779801857,-2.3821486779801857
30.000000,204.99999998963787,59.999999996967219,0.73782801969144485,-1999.2621719803085,0.73782801969144485,-2.2724719369483672,-2.2724719369483672
30.000000,204.99999998963787,60.999999996916664,0.84321765090638212,-1999.1567823490936,0.84321765090638212,-2.1670823057334299,-2.1670823057334299
30.000000,204.99999998963787,61.999999996866116,0.94435715091389349,-1999.0556428490861,0.94435715091389349,-2.0659428057259186,-2.0659428057259186
30.000000,204.99999998963787,62.999999996815561,1.0412803605761247,-1998.9587196394239,1.0412803605761247,-1.9690195960636874,-1.9690195960636874
30.000000,204.99999998963787,63.999999996765013,1.1340182436101185,-1998.8659817563898,1.1340182436101185,-1.8762817130296936,-1.8762817130296936
30.000000,204.99999998963787,64.999999996714465,1.2225991271566381,-1998.7774008728434,1.2225991271566381,-1.787700829483174,-1.787700829483174
30.000000,204.99999998963787,65.999999996663917,1.3070489239838845,-1998.692951076016,1.3070489239838845,-1.7032510326559276,-1.7032510326559276
30.000000,204.99999998963787,66.999999996613354,1.3873913378166023,-1998.6126086621834,1.3873913378166023,-1.6229086188232098,-1.6229086188232098
30.000000,204.99999998963787,67.999999996562806,1.4636480531244291,-1998.5363519468756,1.4636480531244291,-1.546651903515383,-1.546651903515383
30.000000,204.99999998963787,68.999999996512258,1.5358389105644519,-1998.4641610894355,1.5358389105644519,-1.4744610460753602,-1.4744610460753602
30.000000,204.99999998963787,69.99999999646171,1.6039820691499573,-1998.3960179308501,1.6039820691499573,-1.4063178874898548,-1.4063178874898548
30.000000,204.99999998963787,70.999999996411148,1.6680941561077849,-1998.3319058438922,1.6680941561077849,-1.3422058005320272,-1.3422058005320272
30.000000,204.99999998963787,71.9999999963606,1.7281904052891817,-1998.2718095947109,1.7281904052891817,-1.2821095513506304,-1.2821095513506304
30.000000,204.99999998963787,72.999999996310052,1.784284784911832,-1998.2157152150883,1.784284784911832,-1.2260151717279801,-1.2260151717279801
30.000000,204.99999998963787,73.999999996259504,1.8363901153325175,-1998.1636098846675,1.8363901153325175,-1.1739098413072946,-1.1739098413072946
30.000000,204.99999998963787,74.999999996208956,1.8845181774798145,-1998.1154818225202,1.8845181774798145,-1.1257817791599976,-1.1257817791599976
30.000000,204.99999998963787,75.999999996158394,1.928679812512798,-1998.0713201874871,1.928679812512798,-1.0816201441270141,-1.0816201441270141
30.000000,204.99999998963787,76.999999996107846,1.9688850132147218,-1998.0311149867853,1.9688850132147218,-1.0414149434250903,-1.0414149434250903
30.000000,204.99999998963787,77.999999996057298,2.0051430075787069,-1997.9948569924213,2.0051430075787069,-1.0051569490611052,-1.0051569490611052
30.000000,204.99999998963787,78.99999999600675,2.0374623349954408,-1997.9625376650044,2.0374623349954408,-0.97283762164437126,-0.97283762164437126
30.000000,204.99999998963787,79.999999995956202,2.0658509154098921,-1997.9341490845902,2.0658509154098921,-0.94444904122992002,-0.94444904122992002
30.000000,204.99999998963787,80.99999999590564,2.0903161117744702,-1997.9096838882256,2.0903161117744702,-0.9199838448653419,-0.9199838448653419
30.000000,204.99999998963787,81.999999995855092,2.1108647860901,-1997.8891352139099,2.1108647860901,-0.89943517054971212,-0.89943517054971212
30.000000,204.99999998963787,82.999999995804544,2.1275033492929181,-1997.872496650707,2.1275033492929181,-0.88279660734689402,-0.88279660734689402
30.000000,204.99999998963787,83.999999995753996,2.1402378052133133,-1997.8597621947868,2.1402378052133133,-0.87006215142649879,-0.87006215142649879
30.000000,204.99999998963787,84.999999995703433,2.1490737888050218,-1997.850926211195,2.1490737888050218,-0.86122616783479033,-0.86122616783479033
30.000000,204.99999998963787,85.999999995652885,2.154016598814648,-1997.8459834011853,2.154016598814648,-0.85628335782516407,-0.85628335782516407
30.000000,204.99999998963787,86.999999995602337,2.1550712250363242,-1997.8449287749636,2.1550712250363242,-0.85522873160348789,-0.85522873160348789
30.000000,204.99999998963787,87.999999995551789,2.1522423702717224,-1997.8477576297282,2.1522423702717224,-0.85805758636808971,-0.85805758636808971
30.000000,204.99999998963787,88.999999995501241,2.1455344670922445,-1997.8544655329079,2.1455344670922445,-0.8647654895475676,-0.8647654895475676
30.000000,204.99999998963787,89.999999995450679,2.1349516894776119,-1997.8650483105223,2.1349516894776119,-0.87534826716220016,-0.87534826716220016
30.000000,209.99999998938515,0,-999.99000000000001,-2999.9899999999998,-999.99000000000001,-1003.0002999566398,-1003.0002999566398
30.000000,209.99999998938515,0.99999999994945232,-34.383566057366146,-2034.3835660573661,-34.383566057366146,-37.393866014005958,-37.393866014005958
30.000000,209.99999998938515,1.9999999998989046,-28.362661395492509,-2028.3626613954925,-28.362661395492509,-31.372961352132322,-31.372961352132322
30.000000,209.99999998938515,2.9999999998483573,-24.840331284217825,-2024.8403312842179,-24.840331284217825,-27.850631240857638,-27.850631240857638
30.000000,209.99999998938515,3.9999999997978093,-22.34085591141627,-2022.3408559114164,-22.34085591141627,-25.351155868056082,-25.351155868056082
30.000000,209.99999998938515,4.9999999997472617,-20.401765549389907,-2020.4017655493899,-20.401765549389907,-23.41206550602972,-23.41206550602972
30.000000,209.99999998938515,5.9999999996967137,-18.817069082494438,-2018.8170690824945,-18.817069082494438,-21.827369039134251,-21.827369039134251
30.000000,209.99999998938515,6.9999999996461657,-17.476890071804608,-2017.4768900718045,-17.476890071804608,-20.48719002844442,-20.48719002844442
30.000000,209.99999998938515,7.9999999995956186,-16.315647752827982,-2016.315647752828,-16.315647752827982,-19.325947709467794,-19.325947709467794
30.000000,209.99999998938515,8.9999999995450715,-15.291046994024061,-2015.2910469940241,-15.291046994024061,-18.301346950663874,-18.301346950663874
30.000000,209.99999998938515,9.9999999994945235,-14.374214872112475,-2014.3742148721126,-14.374214872112475,-17.384514828752287,-17.384514828752287
30.000000,209.99999998938515,10.999999999443975,-13.544563461584143,-2013.5445634615842,-13.544563461584143,-16.554863418223956,-16.554863418223956
30.000000,209.99999998938515,11.999999999393427,-12.786897391854431,-2012.7868973918544,-12.786897391854431,-15.797197348494244,-15.797197348494244
30.000000,209.99999998938515,12.999999999342879,-12.089683140982467,-2012.0896831409825,-12.089683140982467,-15.09998309762228,-15.09998309762228
30.000000,209.99999998938515,13.999999999292331,-11.443961532122653,-2011.4439615321226,-11.443961532122653,-14.454261488762466,-14.454261488762466
30.000000,209.99999998938515,14.999999999241785,-10.842636318685297,-2010.8426363186852,-10.842636318685297,-13.85293627532511,-13.85293627532511
30.000000,209.99999998938515,15.999999999191237,-10.279992824813791,-2010.2799928248137,-10.279992824813791,-13.290292781453603,-13.290292781453603
30.000000,209.99999998938515,16.999999999140691,-9.7513627599945565,-2009.7513627599947,-9.7513627599945565,-12.761662716634369,-12.761662716634369
30.000000,209.99999998938515,17.999999999090143,-9.2528849728933373,-2009.2528849728933,-9.2528849728933373,-12.26318492953315,-12.26318492953315
30.000000,209.99999998938515,18.999999999039595,-8.7813309640903192,-2008.7813309640903,-8.7813309640903192,-11.791630920730132,-11.791630920730132
30.000000,209.99999998938515,19.999999998989047,-8.3339751947745597,-2008.3339751947747,-8.3339751947745597,-11.344275151414372,-11.344275151414372
30.000000,209.99999998938515,20.999999998938499,-7.9084970583907399,-2007.9084970583908,-7.9084970583907399,-10.918797015030552,-10.918797015030552
30.000000,209.99999998938515,21.999999998887951,-7.5029056656199984,-2007.5029056656199,-7.5029056656199984,-10.513205622259811,-10.513205622259811
30.000000,209.99999998938515,22.999999998837403,-7.1154813506869585,-2007.1154813506869,-7.1154813506869585,-10.12578130732677,-10.12578130732677
30.000000,209.99999998938515,23.999999998786855,-6.7447296242718018,-2006.7447296242717,-6.7447296242718018,-9.7550295809116143,-9.7550295809116143
30.000000,209.99999998938515,24.999999998736307,-6.3893445212932418,-2006.3893445212932,-6.3893445212932418,-9.3996444779330535,-9.3996444779330535
30.000000,209.99999998938515,25.999999998685759,-6.0481791306006558,-2006.0481791306006,-6.0481791306006558,-9.0584790872404675,-9.0584790872404675
30.000000,209.99999998938515,26.999999998635211,-5.7202216788485218,-2005.7202216788485,-5.7202216788485218,-8.7305216354883335,-8.7305216354883335
30.000000,209.99999998938515,27.999999998584663,-5.4045759556107056,-2005.4045759556107,-5.4045759556107056,-8.4148759122505172,-8.4148759122505172
30.000000,209.99999998938515,28.999999998534115,-5.1004451650186269,-2005.1004451650185,-5.1004451650186269,-8.1107451216584394,-8.1107451216584394
30.000000,209.99999998938515,29.99999999848357,-4.8071185064765674,-2004.8071185064766,-4.8071185064765674,-7.817418463116379,-7.817418463116379
30.000000,209.99999998938515,30.999999998433026,-4.5239599472338989,-2004.5239599472338,-4.5239599472338989,-7.5342599038737106,-7.5342599038737106
30.000000,209.99999998938515,31.999999998382481,-4.2503987690913263,-2004.2503987690914,-4.2503987690913263,-7.2606987257311388,-7.2606987257311388
30.000000,209.99999998938515,32.999999998331937,-3.9859215615762897,-2003.9859215615763,-3.9859215615762897,-6.9962215182161014,-6.9962215182161014
30.000000,209.99999998938515,33.999999998281389,-3.7300654024562903,-2003.7300654024564,-3.7300654024562903,-6.7403653590961028,-6.7403653590961028
30.000000,209.99999998938515,34.999999998230848,-3.4824120190889758,-2003.482412019089,-3.4824120190889758,-6.4927119757287883,-6.4927119757287883
30.000000,209.99999998938515,35.9999999981803,-3.2425827648678611,-2003.2425827648678,-3.2425827648678611,-6.2528827215076728,-6.2528827215076728
30.000000,209.99999998938515,36.999999998129759,-3.0102342768427754,-2003.0102342768428,-3.0102342768427754,-6.0205342334825875,-6.0205342334825875
30.000000,209.99999998938515,37.999999998079211,-2.7850547056206358,-2002.7850547056207,-2.7850547056206358,-5.7953546622604479,-5.7953546622604479
30.000000,209.99999998938515,38.99999999802867,-2.5667604284744745,-2002.5667604284745,-2.5667604284744745,-5.5770603851142866,-5.5770603851142866
30.000000,209.99999998938515,39.999999997978122,-2.3550931723934374,-2002.3550931723935,-2.3550931723934374,-5.3653931290332491,-5.3653931290332491
30.000000,209.99999998938515,40.999999997927581,-2.1498174864865103,-2002.1498174864864,-2.1498174864865103,-5.1601174431263228,-5.1601174431263228
30.000000,209.99999998938515,41.999999997877033,-1.9507185133866456,-2001.9507185133866,-1.9507185133866456,-4.9610184700264579,-4.9610184700264579
30.000000,209.99999998938515,42.999999997826492,-1.7576000176076423,-2001.7576000176077,-1.7576000176076423,-4.7678999742474542,-4.7678999742474542
30.000000,209.99999998938515,43.999999997775944,-1.5702826355829975,-2001.570282635583,-1.5702826355829975,-4.5805825922228092,-4.5805825922228092
30.000000,209.99999998938515,44.999999997725396,-1.3886023176730553,-2001.3886023176731,-1.3886023176730553,-4.3989022743128672,-4.3989022743128672
30.000000,209.99999998938515,45.999999997674855,-1.2124089370062154,-2001.2124089370061,-1.2124089370062154,-4.2227088936460273,-4.2227088936460273
30.000000,209.99999998938515,46.999999997624307,-1.0415650438098734,-2001.0415650438099,-1.0415650438098734,-4.0518650004496859,-4.0518650004496859
30.000000,209.99999998938515,47.999999997573767,-0.87594474703838943,-2000.8759447470384,-0.87594474703838943,-3.8862447036782015,-3.8862447036782015
30.000000,209.99999998938515,48.999999997523219,-0.71543270773595924,-2000.715432707736,-0.71543270773595924,-3.7257326643757711,-3.7257326643757711
30.000000,209.99999998938515,49.999999997472678,-0.55992323077701822,-2000.559923230777,-0.55992323077701822,-3.5702231874168304,-3.5702231874168304
30.000000,209.99999998938515,50.99999999742213,-0.40931944348230337,-2000.4093194434822,-0.40931944348230337,-3.4196194001221154,-3.4196194001221154
30.000000,209.99999998938515,51.999999997371589,-0.26353255117485674,-2000.2635325511749,-0.26353255117485674,-3.2738325078146691,-3.2738325078146691
30.000000,209.99999998938515,52.999999997321041,-0.1224811610678664,-2000.1224811610678,-0.1224811610678664,-3.1327811177076783,-3.1327811177076783
30.000000,209.99999998938515,53.9999999972705,0.013909332995200356,-1999.9860906670049,0.013909332995200356,-2.9963906236446118,-2.9963906236446118
30.000000,209.99999998938515,54.999999997219952,0.14570731146507562,-1999.854292688535,0.14570731146507562,-2.8645926451747363,-2.8645926451747363
30.000000,209.99999998938515,55.999999997169411,0.27297544136892304,-1999.727024558631,0.27297544136892304,-2.7373245152708892,-2.7373245152708892
30.000000,209.99999998938515,56.999999997118863,0.3957711449366183,-1999.6042288550634,0.3957711449366183,-2.614528811703194,-2.614528811703194
30.000000,209.99999998938515,57.999999997068315,0.51414702894883668,-1999.4858529710511,0.51414702894883668,-2.4961529276909755,-2.4961529276909755
30.000000,209.99999998938515,58.999999997017767,0.62815127865962639,-1999.3718487213405,0.62815127865962639,-2.3821486779801857,-2.3821486779801857
30.000000,209.99999998938515,59.999999996967219,0.73782801969144485,-1999.2621719803085,0.73782801969144485,-2.2724719369483672,-2.2724719369483672
30.000000,209.99999998938515,60.999999996916664,0.84321765090638212,-1999.1567823490936,0.84321765090638212,-2.1670823057334299,-2.1670823057334299
30.000000,209.99999998938515,61.999999996866116,0.94435715091389349,-1999.0556428490861,0.94435715091389349,-2.0659428057259186,-2.0659428057259186
30.000000,209.99999998938515,62.999999996815561,1.0412803605761247,-1998.9587196394239,1.0412803605761247,-1.9690195960636874,-1.9690195960636874
30.000000,209.99999998938515,63.999999996765013,1.1340182436101185,-1998.8659817563898,1.1340182436101185,-1.8762817130296936,-1.8762817130296936
30.000000,209.99999998938515,64.999999996714465,1.2225991271566381,-1998.7774008728434,1.2225991271566381,-1.787700829483174,-1.787700829483174
30.000000,209.99999998938515,65.999999996663917,1.3070489239838845,-1998.692951076016,1.3070489239838845,-1.7032510326559276,-1.7032510326559276
30.000000,209.99999998938515,66.999999996613354,1.3873913378166023,-1998.6126086621834,1.3873913378166023,-1.6229086188232098,-1.6229086188232098
30.000000,209.99999998938515,67.999999996562806,1.4636480531244291,-1998.5363519468756,1.4636480531244291,-1.546651903515383,-1.546651903515383
30.000000,209.99999998938515,68.999999996512258,1.5358389105644519,-1998.4641610894355,1.5358389105644519,-1.4744610460753602,-1.4744610460753602
30.000000,209.99999998938515,69.99999999646171,1.6039820691499573,-1998.3960179308501,1.6039820691499573,-1.4063178874898548,-1.4063178874898548
30.000000,209.99999998938515,70.999999996411148,1.6680941561077849,-1998.3319058438922,1.6680941561077849,-1.3422058005320272,-1.3422058005320272
30.000000,209.99999998938515,71.9999999963606,1.7281904052891817,-1998.2718095947109,1.7281904052891817,-1.2821095513506304,-1.2821095513506304
30.000000,209.99999998938515,72.999999996310052,1.784284784911832,-1998.2157152150883,1.784284784911832,-1.2260151717279801,-1.2260151717279801
30.000000,209.99999998938515,73.999999996259504,1.8363901153325175,-1998.1636098846675,1.8363901153325175,-1.1739098413072946,-1.1739098413072946
30.000000,209.99999998938515,74.999999996208956,1.8845181774798145,-1998.1154818225202,1.8845181774798145,-1.1257817791599976,-1.1257817791599976
30.000000,209.99999998938515,75.999999996158394,1.928679812512798,-1998.0713201874871,1.928679812512798,-1.0816201441270141,-1.0816201441270141
30.000000,209.99999998938515,76.999999996107846,1.9688850132147218,-1998.0311149867853,1.9688850132147218,-1.0414149434250903,-1.0414149434250903
30.000000,209.99999998938515,77.999999996057298,2.0051430075787069,-1997.9948569924213,2.0051430075787069,-1.0051569490611052,-1.0051569490611052
30.000000,209.99999998938515,78.99999999600675,2.0374623349954408,-1997.9625376650044,2.0374623349954408,-0.97283762164437126,-0.97283762164437126
30.000000,209.99999998938515,79.999999995956202,2.0658509154098921,-1997.9341490845902,2.0658509154098921,-0.94444904122992002,-0.94444904122992002
30.000000,209.99999998938515,80.99999999590564,2.0903161117744702,-1997.9096838882256,2.0903161117744702,-0.9199838448653419,-0.9199838448653419
30.000000,209.99999998938515,81.999999995855092,2.1108647860901,-1997.8891352139099,2.1108647860901,-0.89943517054971212,-0.89943517054971212
30.000000,209.99999998938515,82.999999995804544,2.1275033492929181,-1997.872496650707,2.1275033492929181,-0.88279660734689402,-0.88279660734689402
30.000000,209.99999998938515,83.999999995753996,2.1402378052133133,-1997.8597621947868,2.1402378052133133,-0.87006215142649879,-0.87006215142649879
30.000000,209.99999998938515,84.999999995703433,2.1490737888050218,-1997.850926211195,2.1490737888050218,-0.86122616783479033,-0.86122616783479033
30.000000,209.99999998938515,85.999999995652885,2.154016598814648,-1997.8459834011853,2.154016598814648,-0.85628335782516407,-0.85628335782516407
30.000000,209.99999998938515,86.999999995602337,2.1550712250363242,-1997.8449287749636,2.1550712250363242,-0.85522873160348789,-0.85522873160348789
30.000000,209.99999998938515,87.999999995551789,2.1522423702717224,-1997.8477576297282,2.1522423702717224,-0.85805758636808971,-0.85805758636808971
30.000000,209.99999998938515,88.999999995501241,2.1455344670922445,-1997.8544655329079,2.1455344670922445,-0.8647654895475676,-0.8647654895475676
30.000000,209.99999998938515,89.999999995450679,2.1349516894776119,-1997.8650483105223,2.1349516894776119,-0.87534826716220016,-0.87534826716220016
30.000000,214.99999998913242,0,-999.99000000000001,-2999.9899999999998,-999.99000000000001,-1003.0002999566398,-1003.0002999566398
30.000000,214.99999998913242,0.99999999994945232,-34.383566057366146,-2034.3835660573661,-34.383566057366146,-37.393866014005958,-37.393866014005958
30.000000,214.99999998913242,1.9999999998989046,-28.362661395492509,-2028.3626613954925,-28.362661395492509,-31.372961352132322,-31.372961352132322
